Periodo_numero,Código institución_numero,Nombre institución_numero,Tipo institución I_numero,Tipo institución II_numero,Tipo institución III_numero,Total Mujeres_numero,Total Hombres_numero,Total General_numero,Promedio Edad Mujeres,Promedio Edad Hombres,Promedio Edad por institución,Menos de 35_numero,Entre 35 y 44_numero,Entre 45 y 54_numero,Entre 55 64,Entre 65 y mas_numero,Sin información_numero,N° acádemicos por rango de edad - Mujeres,Menos de 35_numero,Entre 35 y 44_numero,Entre 45 y 54_numero,Entre 55 y 64_numero,Entre 65 y más,Sin información_numero,N° académicos por rango de edad - Hombres,En 1 institución_numero,En 2 instituciones_numero,En 3 o más instituciones,Doctor_numero,Magister_numero,Especialidad médica u odontológica,Título Profesional_numero,Licenciatura_numero,Técnico de Nivel Superior_numero,Técnico de Nivel Medio_numero,Licencia de Enseñanza Media_numero,Sin Título ni grado académico,Sin información_numero,N° de académicos por nivel de formación,Región de Arica y Parinacota_numero,Región de Tarapacá,Región de Antofagasta_numero,Región de Atacáma,Región de Coquimbo_numero,Región de Valparaíso_numero,Región Metropolitana_numero,Región de O'Higgins_numero,Región del Maule_numero,Región del Ñuble_numero,Región del Bíobío,Región de la Araucanía_numero,Región de los Ríos_numero,Región de los Lagos_numero,Región de Aysén_numero,Región de Magallanes y la Antártica,Sin información_numero,Chileno_numero,Extranjero_numero,Promedio general de la institución,Promedio de la institución Mujeres ,Promedio de la institución Hombres,Menos de 11_numero,Entre 11 y menos de 23_numero,Entre 23 y menos de 39_numero,Entre 39 y más_numero,Sin información_numero,anho_numero,id,Periodo_jce,Código institución_jce,Nombre institución_jce,Tipo institución I_jce,Tipo institución II_jce,Tipo institución III_jce,Total Mujeres_jce,Total Hombres_jce,Total General_jce,Promedio de Edad Mujer,Promedio de Edad Hombre,Promedio de Edad por Institución,Menos de 35_jce,Entre 35 y 44_jce,Entre 45 y 54_jce,Entre 55 y 64_jce,Entre 65 y mas_jce,Sin información_jce,N° JCE por rango edad mujer,Menos de 35_jce,Entre 35 y 44_jce,Entre 45 y 54_jce,Entre 55 y 64_jce,Entre 65 y mas_jce,Sin información_jce,N° JCE por rango edad hombre,En 1 institución_jce,En 2 instituciones_jce,En 3 o mas instituciones,Doctor_jce,Magister_jce,Esp. Med./Odontológica,Título Profesional_jce,Licenciatura_jce,Técnico de Nivel Superior_jce,Técnico de Nivel Medio_jce,Licencia de Enseñanza Media_jce,Sin Título ni Grado,Sin información_jce,N° de JCE por nivel de formación,Región de Arica y Parinacota_jce,Región  de Tarapacá,Región de Antofagasta_jce,Región de Atacama,Región de Coquimbo_jce,Región de Valparaíso_jce,Región Metropolitana_jce,Región de O'Higgins_jce,Región del Maule_jce,Región del Ñuble_jce,Región del Biobío,Región de la Araucanía_jce,Región de los Ríos_jce,Región de los Lagos_jce,Región de Aysén_jce,Región de Magallanes y la Artártica,Sin información_jce,Chileno_jce,Extranjero_jce,Menos de 11_jce,Entre 11 y menos de 23_jce,Entre 23 y menos de 39_jce,Entre 39 y más_jce,anho_jce,Año,Corr,RK,Institution,int_rec,universidad,cod_inst,*Level*,*Sector*,*Country*,*World Region*,*Region*,*Output*,*Excellence with Leadership*,*Normalized Impact*,*Normalized Impact Leadership*,*Scientific Talent Pool*,*Scientific Leadership*,*International Collaboration*,*High Quality Publications*,*Excellence*,*Innovative Knowledge*,*Technological Impact*,*Patents*,*Open Access*,*Not Own Journals*,*Own Journals*,*PlumX*,*Mendeley*
PAC_2018,94,UNIVERSIDAD CATOLICA DE TEMUCO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,328,408,736,43,44,43,80,113,92,35,8,,328,89,131,116,50,22,,,602,103,31,174,287,3,237,30,1,,,4,,736,,,,,,,,,,,,736,,,,,,682,54,"29,1","28,0","30,0",57,309,35,335,,2018,2018-94,PAC_2018,94,UNIVERSIDAD CATOLICA DE TEMUCO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"208,9","277,8","486,7","43,9","44,7","44,4","38,3","75,1","65,3","24,4","5,8",,"208,9","51,5","91,3","85,9","34,0","15,0",,,"424,1","49,9","12,6","161,3","181,6","0,8","117,0","22,9","1,0",,,"2,0",,"486,7",,,,,,,,,,,,"486,7",,,,,,"443,4","43,3","8,8","119,0","24,2","334,6",2018,2018,622,622,"
Universidad Catolica de Temuco",Universidad Catolica de Temuco,1,94,0,Higher educ.,CHL,Latin America,La Araucanía,581,22,"0,68","0,59",456,368,239,139,46,7,"1,28",6,"58,18",581,0,107,541
PAC_2018,895,UNIVERSIDAD DE O'HIGGINS,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,97,87,184,37,38,38,42,41,8,6,,,97,40,32,6,6,3,,,128,44,12,65,35,10,59,15,,,,,,184,,,,,,,,184,,,,,,,,,,173,11,"17,3","15,9","18,8",111,18,,55,,2018,2018-895,PAC_2018,895,UNIVERSIDAD DE O'HIGGINS,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"35,0","37,3","72,3","36,6","39,8","38,2","11,3","20,5","2,7","0,5",,,"35,0","12,8","17,6","2,4","2,4","2,1",,,"61,0","10,3","1,0","47,5","10,4","2,8","10,2","1,4",,,,,,"72,3",,,,,,,,"72,3",,,,,,,,,,"65,9","6,4","10,1","7,2",,"55,0",2018,2018,6994,6994,"
Universidad de O'Higgins",Universidad de O'Higgins,1,895,0,Higher educ.,CHL,Latin America,Libertador General Bernardo O'Higgins,2,0,"0,63",0,1,0,1,1,0,0,0,0,50,2,0,0,2
PAC_2017,1,UNIVERSIDAD GABRIELA MISTRAL,Universidades,Universidades Privadas,Universidades Privadas,167,200,367,44,47,45,49,48,32,22,16,,167,39,57,54,30,20,,,207,98,62,18,163,2,166,14,3,1,,,,367,,,,,,,367,,,,,,,,,,,356,11,"10,0","10,7","9,5",290,10,19,48,,2017,2017-1,PAC_2017,1,UNIVERSIDAD GABRIELA MISTRAL,Universidades,Universidades Privadas,Universidades Privadas,"40,5","43,0","83,5","44,9","48,3","46,6","10,1","12,0","8,0","7,3","3,0",,"40,5","5,1","13,6","12,3","7,5","4,6",,,"53,3","19,4","10,8","10,7","37,8","0,2","33,7","0,8","0,2","0,1",,,,"83,5",,,,,,,"83,5",,,,,,,,,,,"80,5","3,0","19,3","4,8","11,5","47,8",2017,2017,3718,3718,"
Universidad Gabriela Mistral",Universidad Gabriela Mistral,1,1,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,17,0,"1,23","0,59",13,11,2,4,2,0,0,0,"52,94",17,0,2,17
PAC_2017,2,UNIVERSIDAD FINIS TERRAE,Universidades,Universidades Privadas,Universidades Privadas,610,666,1276,41,45,43,207,190,129,64,20,,610,144,235,154,79,54,,,921,244,111,98,351,183,581,60,3,,,,,1276,,,,,,,1276,,,,,,,,,,,1224,52,"13,4","13,3","13,5",799,187,185,105,,2017,2017-2,PAC_2017,2,UNIVERSIDAD FINIS TERRAE,Universidades,Universidades Privadas,Universidades Privadas,"183,7","203,9","387,7","41,9","45,5","43,8","56,3","60,0","42,5","18,0","6,8",,"183,7","35,8","76,8","50,1","24,4","16,9",,,"294,3","73,7","19,7","45,6","131,7","53,6","138,3","16,4","2,2",,,,,"387,7",,,,,,,"387,7",,,,,,,,,,,"369,7","18,0","98,7","62,5","112,0","114,4",2017,2017,1079,1079,"
Universidad Finis Terrae",Universidad Finis Terrae,1,2,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,233,10,"0,72","0,69",133,126,91,49,23,2,"0,94",0,"47,64",233,0,73,210
PAC_2017,3,UNIVERSIDAD DIEGO PORTALES,Universidades,Universidades Privadas,Universidades Privadas,854,1111,1965,43,44,44,212,311,196,101,34,,854,255,377,250,145,84,,,1375,436,154,306,759,176,650,53,10,6,,5,,1965,,,,,,,1965,,,,,,,,,,,1855,110,"16,0","16,6","15,6",1154,306,124,381,,2017,2017-3,PAC_2017,3,UNIVERSIDAD DIEGO PORTALES,Universidades,Universidades Privadas,Universidades Privadas,"321,7","394,4","716,1","44,4","45,8","45,2","55,4","130,0","76,5","43,8","16,0",,"321,7","68,7","133,7","105,2","52,4","34,4",,,"541,5","133,4","41,2","196,7","263,2","61,4","179,4","11,8","1,9","0,5",,"1,3",,"716,1",,,,,,,"716,1",,,,,,,,,,,"658,3","57,8","117,9","118,9","87,1","392,2",2017,2017,255,255,"
Universidad Diego Portales",Universidad Diego Portales,1,3,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,1508,80,"1,45","0,82",657,881,722,576,197,18,"1,39",0,"51,13",1473,1,459,1370
PAC_2017,4,UNIVERSIDAD CENTRAL DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,482,766,1248,46,48,47,86,167,112,81,36,,482,132,231,171,131,101,,,725,370,153,163,664,1,389,29,2,,,,,1248,,,,,141,,1107,,,,,,,,,,,1208,40,"17,1","19,6","15,6",670,242,70,266,,2017,2017-4,PAC_2017,4,UNIVERSIDAD CENTRAL DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,"214,7","271,0","485,8","45,7","48,3","47,2","35,0","80,5","50,2","35,4","13,7",,"214,7","35,8","89,0","65,0","46,7","34,6",,,"321,6","123,1","41,0","84,3","266,3","1,0","124,8","9,1","0,3",,,,,"485,8",,,,,"40,1",,"445,7",,,,,,,,,,,"466,5","19,2","75,1","91,6","48,9","270,1",2017,2017,1223,1223,"
Universidad Central de Chile",Universidad Central de Chile,1,4,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,194,5,"0,66","0,6",91,90,110,38,10,4,"2,22",0,"48,45",194,0,43,180
PAC_2017,7,UNIVERSIDAD BOLIVARIANA,Universidades,Universidades Privadas,Universidades Privadas,268,257,525,43,46,44,83,80,41,47,17,,268,62,77,55,38,25,,,379,106,40,7,92,21,356,45,4,,,,,525,,104,,,122,,106,,51,,142,,,,,,,518,7,"16,9","17,0","16,9",107,334,58,26,,2017,2017-7,PAC_2017,7,UNIVERSIDAD BOLIVARIANA,Universidades,Universidades Privadas,Universidades Privadas,"103,6","98,4","202,1","44,1","46,8","45,4","28,6","31,3","16,8","19,9","7,0",,"103,6","22,0","25,8","22,3","16,0","12,3",,,"143,7","42,2","16,2","4,0","42,6","9,5","124,6","20,1","1,3",,,,,"202,1",,"36,2",,,"47,8",,"50,6",,"17,9",,"49,6",,,,,,,"200,1","1,9","15,4","121,0","38,2","27,4",2017,2017,5622,5622,"
Universidad Bolivariana",Universidad Bolivariana,1,7,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,5,0,"0,55","0,04",5,3,2,1,1,0,0,0,80,5,0,0,4
PAC_2017,10,UNIVERSIDAD MAYOR,Universidades,Universidades Privadas,Universidades Privadas,1352,1612,2964,42,45,44,438,411,298,147,58,,1352,389,485,365,221,152,,,2214,568,182,116,740,371,1611,111,5,3,,7,,2964,,,,,,,2248,,,,,716,,,,,,2854,110,"20,5","23,1","18,2",1429,584,291,660,,2017,2017-10,PAC_2017,10,UNIVERSIDAD MAYOR,Universidades,Universidades Privadas,Universidades Privadas,"711,1","666,9","1.378,0","42,8","45,3","44,0","195,6","230,9","171,8","78,8","33,9",,"711,1","156,8","199,4","152,3","94,2","64,1",,,"1.068,0","237,4","72,6","72,8","426,5","114,6","709,4","50,3","1,6","0,2",,"2,7",,"1.378,0",,,,,,,"1.080,7",,,,,"297,3",,,,,,"1.325,9","52,1","187,0","217,7","197,6","775,7",2017,2017,974,974,"
Universidad Mayor ",Universidad Mayor,1,10,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,283,2,"0,62","0,36",283,118,102,85,13,9,"3,35",0,"65,37",283,0,96,274
PAC_2017,11,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,Universidades,Universidades Privadas,Universidades Privadas,140,204,344,47,49,48,21,43,41,24,11,,140,27,53,66,35,23,,,226,94,24,45,143,33,87,33,,,,3,,344,,,,,,,344,,,,,,,,,,,334,10,"17,1","16,9","17,2",163,89,38,54,,2017,2017-11,PAC_2017,11,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,Universidades,Universidades Privadas,Universidades Privadas,"53,8","79,7","133,5","46,2","50,4","48,7","8,5","18,3","14,2","7,9","4,9",,"53,8","8,6","18,3","27,8","15,5","9,5",,,"90,0","35,9","7,6","21,0","60,5","19,6","19,0","13,0",,,,"0,5",,"133,5",,,,,,,"133,5",,,,,,,,,,,"129,7","3,8","21,6","36,7","25,5","49,7",2017,2017,2162,2162,"
Universidad Academia de Humanismo Cristiano",Universidad Academia de Humanismo Cristiano,1,11,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,61,1,"0,43","0,34",40,42,16,9,2,0,0,0,"70,49",61,0,17,48
PAC_2017,13,UNIVERSIDAD SANTO TOMAS,Universidades,Universidades Privadas,Universidades Privadas,2251,1928,4179,40,41,41,876,704,385,199,87,,2251,623,642,418,176,69,,,2679,1051,449,209,1291,9,2400,53,20,,,197,,4179,147,221,206,39,244,503,1025,9,319,,522,319,178,446,,1,,4113,66,"12,3","12,8","11,6",2927,395,378,479,,2017,2017-13,PAC_2017,13,UNIVERSIDAD SANTO TOMAS,Universidades,Universidades Privadas,Universidades Privadas,"656,0","508,2","1.164,2","41,9","42,2","42,0","180,0","243,8","143,1","67,4","21,8",,"656,0","130,2","187,2","124,1","53,0","13,6",,,"824,1","246,5","93,6","104,3","519,7","1,4","517,3","10,7","1,7",,,"9,2",,"1.164,2","42,2","65,5","51,7","14,2","74,3","127,0","301,9","3,0","91,1",,"145,7","79,9","41,5","126,3",,"0,0",,"1.137,6","26,6","265,8","156,9","254,3","487,2",2017,2017,892,892,"
Universidad Santo Tomas",Universidad Santo Tomas,1,13,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,326,1,"1,03","0,41",298,143,141,83,24,5,"1,69",1,"61,96",326,0,111,313
PAC_2017,16,UNIVERSIDAD LA REPUBLICA,Universidades,Universidades Privadas,Universidades Privadas,366,337,703,43,44,44,108,103,88,47,20,,366,93,99,78,40,27,,,512,147,44,12,174,,441,71,4,1,,,,703,54,,104,17,37,,73,101,16,,236,65,,,,,,696,7,"9,9","10,3","9,5",524,113,23,43,,2017,2017-16,PAC_2017,16,UNIVERSIDAD LA REPUBLICA,Universidades,Universidades Privadas,Universidades Privadas,"85,3","72,9","158,2","45,3","46,7","45,9","19,8","21,4","24,0","12,1","8,0",,"85,3","17,4","18,4","17,4","10,9","8,8",,,"118,6","30,7","8,8","2,7","37,5",,"101,5","14,0","1,5","1,0",,,,"158,2","9,3",,"29,7","2,9","9,7",,"28,3","17,5","3,2",,"42,7","15,0",,,,,,"156,3","1,9","59,6","38,6","15,1","44,9",2017,2017,5348,5348,"
Universidad La Republica",Universidad La Republica,1,16,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,6,0,"1,14","0,48",7,3,2,2,1,1,"16,67",0,"66,67",6,0,2,6
PAC_2017,17,UNIVERSIDAD SEK,Universidades,Universidades Privadas,Universidades Privadas,288,234,522,43,43,43,72,100,61,43,12,,288,59,84,51,27,13,,,301,145,76,33,245,2,182,58,2,,,,,522,,,,,,,522,,,,,,,,,,,508,14,"10,6","10,9","10,2",422,29,24,47,,2017,2017-17,PAC_2017,17,UNIVERSIDAD SEK,Universidades,Universidades Privadas,Universidades Privadas,"71,6","54,5","126,1","45,3","45,8","45,5","15,4","22,1","14,6","15,7","3,8",,"71,6","9,1","20,9","12,1","7,4","5,0",,,"82,6","29,2","14,2","11,6","60,6","0,2","35,7","16,7","1,2",,,,,"126,1",,,,,,,"126,1",,,,,,,,,,,"119,1","7,0","48,2","11,6","16,3","50,0",2017,2017,3489,3489,"
UNIVERSIDAD SEK",UNIVERSIDAD SEK,1,17,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,20,1,"1,23","0,91",18,7,9,9,5,0,0,0,70,20,0,8,15
PAC_2017,19,UNIVERSIDAD DE LAS AMERICAS,Universidades,Universidades Privadas,Universidades Privadas,1342,1475,2817,40,42,41,454,514,230,107,37,,1342,403,521,333,150,68,,,1828,692,297,71,1098,2,1494,135,17,,,,,2817,,,,,,449,1924,,,,444,,,,,,,2767,50,"15,6","17,2","14,1",1649,395,253,520,,2017,2017-19,PAC_2017,19,UNIVERSIDAD DE LAS AMERICAS,Universidades,Universidades Privadas,Universidades Privadas,"525,6","471,2","996,8","40,7","42,3","41,4","152,8","220,2","94,5","45,0","13,2",,"525,6","117,8","185,4","108,9","42,5","16,8",,,"725,5","195,2","76,1","25,7","406,4","1,1","527,1","32,9","3,7",,,,,"996,8",,,,,,"149,6","719,8",,,,"127,4",,,,,,,"984,4","12,4","185,8","138,4","141,2","531,5",2017,2017,3555,3555,"
Universidad de Las Americas",Universidad de Las Americas,1,19,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,19,0,"0,78","0,25",31,10,4,3,1,0,0,0,"68,42",19,0,4,19
PAC_2017,20,UNIVERSIDAD ANDRES BELLO,Universidades,Universidades Privadas,Universidades Privadas,2038,2446,4484,42,44,43,685,641,409,218,85,,2038,626,787,509,334,189,1,,3076,1007,401,593,1984,413,1291,197,6,,,,,4484,,,,,,1155,2639,,,,690,,,,,,,4301,183,"20,0","20,6","19,5",2001,1087,435,961,,2017,2017-20,PAC_2017,20,UNIVERSIDAD ANDRES BELLO,Universidades,Universidades Privadas,Universidades Privadas,"956,2","1.081,9","2.038,1","42,1","44,3","43,3","291,1","330,3","190,7","102,4","41,7",,"956,2","240,8","385,8","243,3","129,9","82,0","0,0",,"1.557,9","363,5","116,7","414,3","858,6","163,3","530,9","66,4","4,5",,,,,"2.038,1",,,,,,"453,1","1.307,2",,,,"277,8",,,,,,,"1.919,4","118,7","244,4","384,1","291,5","1.118,0",2017,2017,194,194,"
Universidad Andres Bello",Universidad Andres Bello,1,20,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,2007,84,"0,99","0,77",1129,950,1090,1081,224,107,"5,61",8,"53,16",1992,1,714,1928
PAC_2017,22,UNIVERSIDAD DE VIÑA DEL MAR,Universidades,Universidades Privadas,Universidades Privadas,515,481,996,39,42,40,207,196,76,28,8,,515,160,156,80,57,28,,,686,218,92,48,303,23,567,22,2,,,31,,996,,,,,,996,,,,,,,,,,,,970,26,"15,4","16,3","14,4",576,185,49,186,,2017,2017-22,PAC_2017,22,UNIVERSIDAD DE VIÑA DEL MAR,Universidades,Universidades Privadas,Universidades Privadas,"190,4","157,9","348,3","38,8","43,9","41,1","71,6","76,3","30,5","9,4","2,6",,"190,4","37,7","58,7","29,7","24,0","7,8",,,"259,7","66,4","22,2","20,8","128,7","6,4","184,4","5,3","0,3",,,"2,3",,"348,3",,,,,,"348,3",,,,,,,,,,,,"341,8","6,6","54,2","71,4","32,8","189,9",2017,2017,2452,2452,"
Universidad de Vina del Mar",Universidad de Vina del Mar,1,22,0,Higher educ.,CHL,Latin America,Valparaíso,46,0,"0,39","0,37",55,24,11,6,0,0,0,0,"45,65",46,0,9,44
PAC_2017,23,UNIVERSIDAD ADOLFO IBAÑEZ,Universidades,Universidades Privadas,Universidades Privadas,245,637,882,41,42,42,62,107,57,17,2,,245,154,250,154,64,15,,,693,148,41,296,398,4,128,48,8,,,,,882,,,,,,189,693,,,,,,,,,,,796,86,"22,6","22,2","22,8",299,224,68,291,,2017,2017-23,PAC_2017,23,UNIVERSIDAD ADOLFO IBAÑEZ,Universidades,Universidades Privadas,Universidades Privadas,"123,4","330,1","453,5","41,9","43,0","42,7","22,0","59,3","31,6","10,1","0,4",,"123,4","60,3","140,1","87,0","36,3","6,5",,,"388,6","52,0","12,9","230,2","159,5","0,6","47,2","14,3","1,8",,,,,"453,5",,,,,,"107,6","345,9",,,,,,,,,,,"394,1","59,5","36,3","79,2","47,4","290,6",2017,2017,538,538,"
Universidad Adolfo Ibanez",Universidad Adolfo Ibanez,1,23,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,648,35,"0,92","0,76",283,388,311,272,82,11,"2,26",0,"46,45",648,0,125,600
PAC_2017,25,"UNIVERSIDAD IBEROAMERICANA DE CIENCIAS Y TECNOLOGIA, UNICIT",Universidades,Universidades Privadas,Universidades Privadas,171,245,416,45,51,48,47,50,28,29,17,,171,34,55,56,54,46,,,241,101,74,28,117,2,169,100,,,,,,416,,,,,,,416,,,,,,,,,,,404,12,"14,7","17,5","12,8",254,77,10,75,,2017,2017-25,PAC_2017,25,"UNIVERSIDAD IBEROAMERICANA DE CIENCIAS Y TECNOLOGIA, UNICIT",Universidades,Universidades Privadas,Universidades Privadas,"68,0","71,3","139,2","46,6","52,4","49,6","13,9","20,6","13,0","12,7","7,7",,"68,0","10,0","14,5","15,1","14,8","16,9",,,"90,0","32,5","16,7","8,1","38,1","0,4","55,2","37,4",,,,,,"139,2",,,,,,,"139,2",,,,,,,,,,,"135,6","3,7","28,3","28,1","6,4","76,4",2017,2017,3882,3882,"UNIVERSIDAD IBEROAMERICANA DE CIENCIAS Y TECNOLOGIA, UNICIT","UNIVERSIDAD IBEROAMERICANA DE CIENCIAS Y TECNOLOGIA, UNICIT",1,25,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,15,0,"0,34","0,2",17,3,8,3,0,0,0,0,"66,67",15,0,2,15
PAC_2017,27,UNIVERSIDAD DEL MAR,Universidades,Universidades Privadas,Universidades Privadas,22,46,68,53,54,53,2,5,6,5,4,,22,3,10,10,11,12,,,39,18,11,4,15,,41,8,,,,,,68,11,1,7,4,10,34,,,,,,1,,,,,,67,1,"8,3","12,4","6,4",44,22,1,1,,2017,2017-27,PAC_2017,27,UNIVERSIDAD DEL MAR,Universidades,Universidades Privadas,Universidades Privadas,"6,2","6,7","12,8","53,1","54,3","53,8","0,7","1,9","0,8","1,2","1,5",,"6,2","0,2","1,6","1,7","1,1","2,1",,,"7,4","4,0","1,5","0,6","2,8",,"9,0","0,5",,,,,,"12,8","3,9","0,1","2,4","1,2","0,7","4,3",,,,,,"0,3",,,,,,"11,8","1,0","2,9","8,2","0,8","1,0",2017,2017,3202,3202,"
Universidad del Mar",Universidad del Mar,1,27,0,Higher educ.,CHL,Latin America,Valparaíso,25,0,"0,56","0,19",39,9,9,5,1,0,0,0,72,25,0,10,25
PAC_2017,29,UNIVERSIDAD UCINF,Universidades,Universidades Privadas,Universidades Privadas,11,34,45,55,56,55,,4,,5,2,,11,1,6,10,8,9,,,15,12,18,1,25,,19,,,,,,,45,,,,,,,45,,,,,,,,,,,43,2,"7,3","8,4","7,0",40,3,,2,,2017,2017-29,PAC_2017,29,UNIVERSIDAD UCINF,Universidades,Universidades Privadas,Universidades Privadas,"2,1","5,4","7,5","47,3","56,6","54,0",,"1,4",,"0,5","0,2",,"2,1","0,0","0,9","1,2","1,8","1,5",,,"1,5","1,5","4,5","0,1","4,7",,"2,6",,,,,,,"7,5",,,,,,,"7,5",,,,,,,,,,,"7,2","0,2","4,5","1,1",,"1,9",2017,2017,5105,5105,"
Universidad Ucinf",Universidad Ucinf,1,29,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,7,1,"1,04","1,04",10,6,1,0,1,0,0,0,"42,86",7,0,1,7
PAC_2017,31,UNIVERSIDAD AUTONOMA DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,970,972,1942,42,45,43,301,335,197,95,42,,970,245,308,216,123,80,,,1354,410,178,202,1063,130,220,327,,,,,,1942,,,,,,,852,,537,,,553,,,,,,1853,89,"20,2","21,2","19,2",754,535,200,453,,2017,2017-31,PAC_2017,31,UNIVERSIDAD AUTONOMA DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,"468,4","424,7","893,1","41,3","43,7","42,4","145,1","176,4","85,8","45,5","15,7",,"468,4","117,8","129,3","93,5","57,9","26,3",,,"692,9","148,1","52,1","126,3","466,1","43,4","92,2","165,2",,,,,,"893,1",,,,,,,"364,3",,"266,6",,,"262,2",,,,,,"841,5","51,7","98,9","207,4","127,3","459,6",2017,2017,430,430,"
Universidad Autonoma de Chile",Universidad Autonoma de Chile,1,31,0,Higher educ.,CHL,Latin America,La Araucanía,839,16,"0,75","0,58",364,362,500,226,68,22,"2,75",0,"53,52",839,0,253,801
PAC_2017,34,UNIVERSIDAD DE LOS ANDES,Universidades,Universidades Privadas,Universidades Privadas,787,1083,1870,43,46,45,202,267,184,104,30,,787,195,338,281,179,89,1,,1637,187,46,266,513,523,529,30,7,,,2,,1870,,,,,,,1870,,,,,,,,,,,1761,109,"14,1","15,2","13,3",962,467,250,191,,2017,2017-34,PAC_2017,34,UNIVERSIDAD DE LOS ANDES,Universidades,Universidades Privadas,Universidades Privadas,"271,4","326,9","598,2","43,5","45,9","44,8","61,2","100,5","64,3","37,6","7,8",,"271,4","48,9","109,2","97,0","51,7","20,0","0,0",,"555,0","34,9","8,3","158,8","142,0","149,3","141,6","5,5","1,0",,,"0,1",,"598,2",,,,,,,"598,2",,,,,,,,,,,"548,5","49,7","82,4","153,3","174,0","188,6",2017,2017,460,460,"
Universidad de los Andes",Universidad de los Andes,1,34,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,782,31,"0,84","0,62",665,446,300,245,73,47,"6,99",8,"55,5",782,0,216,721
PAC_2017,38,UNIVERSIDAD ADVENTISTA DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,114,120,234,42,46,44,34,37,23,18,2,,114,23,34,34,21,8,,,189,36,9,21,124,,23,66,,,,,,234,,,,,,,,,,,234,,,,,,,216,18,"29,5","29,3","29,7",46,50,27,111,,2017,2017-38,PAC_2017,38,UNIVERSIDAD ADVENTISTA DE CHILE,Universidades,Universidades Privadas,Universidades Privadas,"76,0","81,0","157,0","41,9","46,4","44,2","23,9","24,1","15,4","12,3","0,4",,"76,0","14,9","20,5","26,5","15,6","3,5",,,"132,4","19,5","5,1","14,3","83,9",,"15,5","43,3",,,,,,"157,0",,,,,,,,,,,"157,0",,,,,,,"143,2","13,8","7,1","17,9","18,3","113,7",2017,2017,4861,4861,"
Universidad Adventista de Chile",Universidad Adventista de Chile,1,38,0,Higher educ.,CHL,Latin America,Biobío,8,0,"5,97","0,04",8,1,3,2,1,1,"14,29",0,25,8,0,0,8
PAC_2017,39,UNIVERSIDAD SAN SEBASTIAN,Universidades,Universidades Privadas,Universidades Privadas,2672,2221,4893,38,42,40,1173,859,383,199,57,1,2672,777,704,375,242,120,3,,3811,812,270,209,1160,492,2152,776,20,1,,83,,4893,,,,,,,2164,,,,1439,,474,816,,,,4743,150,"14,2","14,5","13,8",2925,801,547,620,,2017,2017-39,PAC_2017,39,UNIVERSIDAD SAN SEBASTIAN,Universidades,Universidades Privadas,Universidades Privadas,"879,4","697,1","1.576,5","38,9","42,1","40,3","356,9","303,3","138,5","67,0","13,4","0,2","879,4","227,7","227,8","123,5","79,6","38,3","0,2",,"1.292,3","231,1","53,1","113,7","512,4","138,8","486,2","291,1","3,9","0,1",,"30,4",,"1.576,5",,,,,,,"680,0",,,,"509,2",,"155,6","231,7",,,,"1.531,0","45,5","276,2","309,3","359,9","631,1",2017,2017,785,785,"
Universidad San Sebastian",Universidad San Sebastian,1,39,0,Higher educ.,CHL,Latin America,Biobío,381,13,"0,7","0,65",278,163,175,94,30,12,"3,3",0,"51,71",381,0,122,365
